Inspektions-ID,Videoname,Videozeitpunkt (h:min:sec),Meter ab Rohrbeginn,Schadenskürzel,Schadensbeschreibung,Rohrmaterial,Rohrprofil,Inspekteur-Name,Rohrhöhe (mm),Rohrbreite (mm),Kamera-Schwenkneigung (Grad),Kamera-Drehneigung (Grad),Videopfad,Videohash,Kmd-Pfad
92531,F4Q5X_33390502.MPG,00:04:58,4.92,BBFA,,Stahlbeton,Kreisprofil,Dorr/Borys,1400,1400,-64.0,238.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Dehner GmbH & Co. KG\Kempten, Füssener Strasse 2 vom 08.07.-18.07.2016\Sichtversion DVD 001\F4Q5X_33390502.MPG",585643902,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Dehner GmbH & Co. KG\Kempten, Füssener Strasse 2 vom 08.07.-18.07.2016\Sichtversion DVD 001\MESSDAT\Dehner20\16\F4Q5X_33390502.kmd"
82793,60R1690I.mpg,00:01:45,3.07,BBFA,,Beton,Kreisprofil,G. Rottmair,400,400,,,\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Bernried vom 19.12.2016-02.06.2017\Bernried RW-Kanal vom 19.12.2016-03.05.2017\Sichtversion 001\60R1690I.mpg,1236675248,
129098,F411UW3077030B.MPG,00:07:35,46.0,BBFA,,Stahlbeton,Kreisförmig,Dorr/BeGü,600,600,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-03.11.2015\Sichtversion 001\F411UW3077030B.MPG,4291909110,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-03.11.2015\Sichtversion 001\MESSDAT\Altenste\ig2015\F411UW3077030B.kmd
89588,R154.7-20140714-I.MPG,00:03:58,7.58,BBFA,,Steinzeug,Kreisprofil,Dorr/Alker,250,250,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Stadt Zirndorf\TV-Untersuchung vom 23.06.-24.07.2014\Sichtversion\R154.7-20140714-I.MPG,610072548,
130960,F211RV30550112.MPG,00:07:30,26.38,BBFA,,Stahlbeton,Kreisprofil,Dorr/Möhring,300,300,-74.0,30.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F211RV30550112.MPG,3860973451,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F211RV30550112.kmd
89747,K33.1A-20140701-I.MPG,00:04:18,0.08,BBFA,,Beton,Kreisprofil,Dorr/Alker,400,400,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Stadt Zirndorf\TV-Untersuchung vom 23.06.-24.07.2014\Sichtversion\K33.1A-20140701-I.MPG,4118538284,
96036,22343_22343_22342_D_07122016_160856.mpg,00:01:27,2.8,BBFA,,Steinzeug,Kreisprofil,G. Rottmair,350,350,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\KKU Kempten\EÜV Filmung vom 21.11.-20.12.2016\Sichtversion 001\22343_22343_22342_D_07122016_160856.mpg,996160018,
108815,F4MOV_48750201.MPG,00:08:11,39.04,BBFA,,Beton,Kreisprofil,Dorr/ Akpinar,400,400,10.0,78.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Schulz Tiefbau GmbH & Co. KG\A95 München-Garmisch vom 17.09.-25.09.2020\Sichtversion 001\bin\F4MOV_48750201.MPG,2714179355,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Schulz Tiefbau GmbH & Co. KG\A95 München-Garmisch vom 17.09.-25.09.2020\Sichtversion 001\bin\MESSDAT\A952020\F4MOV_48750201.kmd
37728,6M0085_6M0085_6M0086_U_22112017_135703.mpg,00:04:24,26.24,BBFA,,Stahlbeton,Kreisprofil,G. Rottmair,400,400,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Schemmerhofen\Schemmerberg, diverse Strassen vom 13.11.2017-03.05.2018\Sichtversion 001\6M0085_6M0085_6M0086_U_22112017_135703.mpg",1169302863,
65603,R01011G.MPG,00:09:53,50.98,BBFA,,Stahlbeton,Kreisprofil,Dorr/BeGü,250,250,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Aeschach & Reutin vom 15.10.-22.11.2018\Haltungen\RW-Kanal\R01011G.MPG",1919410534,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Aeschach & Reutin vom 15.10.-22.11.2018\Sichtversion ohne Filme\MESSDAT\Lindau20\18\R01011G.kmd"
7115,R01151altI.MPG,00:03:16,6.78,BBFA,,Stahlbeton,Kreisprofil,Dorr/BeGü,400,400,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\GTL Lindau\Lindau, diverse Strassen vom 18.02.-03.03.2020\Haltungen\R01151altI.MPG",3594895148,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\GTL Lindau\Lindau, diverse Strassen vom 18.02.-03.03.2020\Sichtversion ohne Filme\bin\MESSDAT\GTL_LI_2\020\R01151altI.kmd"
105543,F414KP4791030A.MPG,00:09:42,4.07,BBFA,,Asbestzement,Kreisprofil,Dorr/BeGü,200,200,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. AKS Umwelttechnik\Fuessen, Weissensee, diverse Strassen vom 29.06.-30.06.2020\Sichtversion 001\bin\F414KP4791030A.MPG",673255880,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. AKS Umwelttechnik\Fuessen, Weissensee, diverse Strassen vom 29.06.-30.06.2020\Sichtversion 001\bin\MESSDAT\Weissens\ee2020\F414KP4791030A.kmd"
65793,R02204I.MPG,00:04:55,25.36,BBFC,,Beton,Kreisprofil,Gurschler,400,400,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Hoyren & Reutin vom 27.02.-13.03.2019\Daten\Lindenhofweg, Degelsteinweg SW + RW vom 27.02.-11.03.2019\Haltungen\R02204I.MPG",719805618,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Hoyren & Reutin vom 27.02.-13.03.2019\Daten\Lindenhofweg, Degelsteinweg SW + RW vom 27.02.-11.03.2019\Sichtversion ohne Filme\MESSDAT\GTL2019\R02204I.kmd"
135085,F2WPJ_27500305.MPG,00:13:57,42.67,BBFC,,Beton,Kreisprofil,Dorr/Günther,1200,1200,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gemeinde Baienfurt\Baienfurt vom 06.10.2014-03.12.2014\Sichtversion 001\F2WPJ_27500305.MPG,3942297567,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gemeinde Baienfurt\Baienfurt vom 06.10.2014-03.12.2014\Sichtversion 001\MESSDAT\Baienfur\t\F2WPJ_27500305.kmd
38928,F4110738540814.MPG,00:01:06,0.5,BBFC,,Polyvinylchlorid,Kreisprofil,Dorr/Alker,250,250,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\F4110738540814.MPG,3831949229,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\MESSDAT\Seehause\n2017\F4110738540814.kmd
86035,F415N437490612.MPG,00:06:38,47.17,BBFC,,Beton,Kreisprofil,Dorr/Espig,600,600,,,"\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AZV Füssen\Füssen, Sammler F 100 vom 23.08.-24.08.2017\Sichtversion DVD 001\F415N437490612.MPG",436069463,"\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AZV Füssen\Füssen, Sammler F 100 vom 23.08.-24.08.2017\Sichtversion DVD 001\MESSDAT\AZV_Füss\en2017\F415N437490612.kmd"
15441,F4O9Q_43220808.MPG,00:06:50,27.01,BBFC,,Steinzeug,Kreisprofil,Dorr/Alker,250,250,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2018\Kempten, EÜV 2018 vom 11.03.-02.05.2019\Sichtversion DVD 001\F4O9Q_43220808.MPG",160757078,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2018\Kempten, EÜV 2018 vom 11.03.-02.05.2019\Sichtversion DVD 001\MESSDAT\KKUEÜV20\18\F4O9Q_43220808.kmd"
3408,F410F344980210.MPG,00:04:00,19.93,BBFC,,Beton,Kreisprofil,DORR/FAZIO,300,300,115.0,43.0,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Kutter GmbH\A95, Seeshaupt vom 06.09.-17.09.2019\Sichtversion 001\bin\F410F344980210.MPG",1985907321,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Kutter GmbH\A95, Seeshaupt vom 06.09.-17.09.2019\Sichtversion 001\bin\MESSDAT\A95_Sees\haupt\F410F344980210.kmd"
109640,HMW1370G.MPG,00:07:21,22.16,BBFC,,Beton,Kreisprofil,Gurschler,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\HMW1370G.MPG,879446676,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\MESSDAT\Hagnau20\20\HMW1370G.kmd
134168,F4SWS_30550405.MPG,00:08:29,40.7,BBFC,,Mauerwerk,Eiprofil (H/B=3/2),Dorr/Rinke,1400,900,90.0,42.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Diringer & Scheidel Rohrsanierung GmbH & Co. KG\Kaufbeuren 2015, vor Sanierung 14.07.-29.09.2015\Sichtversion 001\F4SWS_30550405.MPG",1939429485,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Diringer & Scheidel Rohrsanierung GmbH & Co. KG\Kaufbeuren 2015, vor Sanierung 14.07.-29.09.2015\Sichtversion 001\MESSDAT\Stadt_KF\B\F4SWS_30550405.kmd"
51855,24263.mpg,00:30:11,26.21,BBFC,,Beton,,Rothdach,300,300,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Wangen\Wangen vom 06.11.-23.11.2017\Wangen, OT Roggenzell\data\Wangen O.T. Roggenzell TV 11-2017\2017.11.20\Films\24263.mpg",3566342573,
47399,F4WLM_40440813.MPG,00:11:47,63.93,BBFC,,Beton,Kreisprofil,Dorr/Alker,300,300,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Nesselwang\Nesselwang, OT Zillhalde vom 13.06.-14.06.2018\Sichtversion DVD 001\F4WLM_40440813.MPG",178390834,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Nesselwang\Nesselwang, OT Zillhalde vom 13.06.-14.06.2018\Sichtversion DVD 001\MESSDAT\M_Nessel\wang\F4WLM_40440813.kmd"
65995,S04081G.MPG,00:01:02,0.86,BBFC,,Steinzeug,Kreisprofil,Gurschler,250,250,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Hoyren & Reutin vom 27.02.-13.03.2019\Daten\Zwanzigerstrasse SW vom 28.02.2019\Haltungen\S04081G.MPG",3230940236,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Hoyren & Reutin vom 27.02.-13.03.2019\Daten\Zwanzigerstrasse SW vom 28.02.2019\Sichtversion ohne Filme\MESSDAT\GTL2019\S04081G.kmd"
94269,F4PA4_32450803.MPG,00:01:11,0.0,BBFC,,Beton,Kreisprofil,Dorr/Alker,1000,1000,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Mittelbiberach\Mittelbiberach vom 07.03.-01.05.2016\Sichtversion 001\F4PA4_32450803.MPG,3401091946,
37594,6M0189_6M0189_6M0252_U_07122017_102029.mpg,00:01:26,6.8,BBFC,,Stahlbeton,Kreisprofil,G. Rottmair,500,500,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Schemmerhofen\Schemmerberg, diverse Strassen vom 13.11.2017-03.05.2018\Sichtversion 001\6M0189_6M0189_6M0252_U_07122017_102029.mpg",2576235800,
100581,AW 4.12I25102016.mpg,00:01:42,0.23,BBFC,,Beton,Kreisprofil,Michael Gurschler,250,250,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Ravensburg\Ravensburg, Weststadt vom 22.09.-16.11.2016\digitale Filme\AW 4.12I25102016.mpg",2713849132,
86145,F2LG7_26490500.MPG,00:11:21,24.86,BBFC,,Beton,Kreisprofil,Dorr/Höhn,600,600,-91.0,268.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Aarsleff Rohrsanierung GmbH\Kaufbeuren, Bachschmidstraße vom 19.08.2014\Sichtversion DVD 001\F2LG7_26490500.MPG",602638825,"\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Aarsleff Rohrsanierung GmbH\Kaufbeuren, Bachschmidstraße vom 19.08.2014\Sichtversion DVD 001\MESSDAT\Aarsleff\F2LG7_26490500.kmd"
78289,666E1I22052019.MPG,00:06:29,15.38,BBFC,,Steinzeug,Kreisprofil,Gurschler,400,400,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, EKVO Eschach Süd vom 14.05.-30.07.2019\digitale Filme\666E1I22052019.MPG",1153089458,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, EKVO Eschach Süd vom 14.05.-30.07.2019\Sichtversion ohne Filme\bin\MESSDAT\Ravensbu\rg2019\666E1I22052019.kmd"
90343,F4PQA_33930300.MPG,00:01:47,0.25,BBFC,,Beton,Kreisprofil,Dorr/BeGü,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Abd Südbayern\A96 München - Lindau vom 16.08.-14.09.2016\Sichtversion 001\F4PQA_33930300.MPG,3170985653,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Abd Südbayern\A96 München - Lindau vom 16.08.-14.09.2016\Sichtversion 001\MESSDAT\A96_2016\F4PQA_33930300.kmd
37889,6S0635_6S0635_6S0636_D_14112017_132318.mpg,00:04:49,36.17,BBFC,,Steinzeug,Kreisprofil,G. Rottmair,250,250,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Schemmerhofen\Schemmerberg, diverse Strassen vom 13.11.2017-03.05.2018\Sichtversion 001\6S0635_6S0635_6S0636_D_14112017_132318.mpg",1915893297,
3326,F4VNE_4504020B.MPG,00:01:52,9.2,BBFC,,Beton,Kreisprofil,DORR/FAZIO,300,300,105.0,60.0,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Kutter GmbH\A95, Seeshaupt vom 06.09.-17.09.2019\Sichtversion 001\bin\F4VNE_4504020B.MPG",162973939,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Kutter GmbH\A95, Seeshaupt vom 06.09.-17.09.2019\Sichtversion 001\bin\MESSDAT\A95_Sees\haupt\F4VNE_4504020B.kmd"
139509,F410V53036030D.MPG,00:02:23,2.4,BBFC,,Stahlbeton,Kreisförmig,Dorr/BeGü,600,600,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\F410V53036030D.MPG,1997500852,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\MESSDAT\Altenste\ig2015\F410V53036030D.kmd
120256,33400900.MPG,00:04:28,17.6,BCAAA,"Abzweig, offen",Steinzeug,Kreisförmig,Dorr/Alker,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Stadt Erlangen\Daten KW27\Filme Alker\33400900.MPG,535736755,
29746,K-28ARG120618.MPG,00:02:39,8.5,BCAAA,"Abzweig, offen",Steinzeug,Kreisprofil,Dorr/Rinke,250,250,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Boehringer\2018\Boehringer Werksgelände, BFZ8 vom 08.05.-20.09.2018\Sichtversion 001\K-28ARG120618.MPG",231845649,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Boehringer\2018\Boehringer Werksgelände, BFZ8 vom 08.05.-20.09.2018\Sichtversion 001\MESSDAT\Boerhrin\gerBFZ8\K-28ARG120618.kmd"
1002,F4UHU_4506080C.MPG,00:06:54,42.81,BCAAA,"Abzweig, offen",Steinzeug,Kreisprofil,Dorr/Alker,250,250,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Aarsleff Rohrsanierung GmbH\Füssen, diverse Ortsteile vom 19.09.-23.09.2019\Sichtversion DVD 001\bin\F4UHU_4506080C.MPG",2787207623,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Aarsleff Rohrsanierung GmbH\Füssen, diverse Ortsteile vom 19.09.-23.09.2019\Sichtversion DVD 001\bin\MESSDAT\Aarsleff\_Füssen\F4UHU_4506080C.kmd"
75772,235S623G.MPG,00:02:27,21.51,BCAAA,"Abzweig, offen",Polyvinylchlorid,Kreisprofil,Dorr/Möhring,300,300,13.0,83.0,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Markt Ergolding\Ergolding, Plan 1 - 5 vom 11.06.-04.07.2019\Ergolding, Plan 1 vom 11.06.-14.06.2019\Sichtversion 001\235S623G.MPG",1662412547,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Markt Ergolding\Ergolding, Plan 1 - 5 vom 11.06.-04.07.2019\Ergolding, Plan 1 vom 11.06.-14.06.2019\Sichtversion 001\MESSDAT\Ergoldin\g2019\235S623G.kmd"
6825,4.156I.MPG,00:03:50,26.77,BCAAA,"Abzweig, offen",Steinzeug,Kreisprofil,Dorr/BeGü,250,250,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeindewerke Karlsfeld\Karlsfeld, TV-Gebiet 2019 vom 31.07.-29.08.2019\Sichtversion 001\bin\4.156I.MPG",1845286603,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeindewerke Karlsfeld\Karlsfeld, TV-Gebiet 2019 vom 31.07.-29.08.2019\Sichtversion 001\bin\MESSDAT\Karlsfel\d2019\4.156I.kmd"
130574,F2W85_30700308.MPG,00:04:58,19.62,BCAAA,"Abzweig, offen",Steinzeug,Kreisprofil,Dorr/BeGü,200,200,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F2W85_30700308.MPG,2613845348,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F2W85_30700308.kmd
17351,F4L4K_43440400.MPG,00:01:52,12.35,BCAAA,"Abzweig, offen",Polypropylen,Kreisprofil,Dorr/Rinke,150,150,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Käserei Champignon\Lauben, Kemptener Strasse 17-24 vom 22.02.2016-04.02.2020\Sichtversion 001\bin\F4L4K_43440400.MPG",2413368896,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Käserei Champignon\Lauben, Kemptener Strasse 17-24 vom 22.02.2016-04.02.2020\Sichtversion 001\bin\MESSDAT\Heising_\Champ\F4L4K_43440400.kmd"
132364,_1019U__.mpg,00:02:44,4.0,BCAAA,"Abzweig, offen",Polyvinylchlorid,,Michael Gurschler,200,200,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Wangen\Wangen vom 07.09.-06.10.2015\Daten TV II\Sichtung\Projects\Stadt Wangen Innenstadt\Video\_1019U__.mpg,897462951,
78318,22aaE1G16052019.MPG,00:02:56,6.54,BCAAA,"Abzweig, offen",Steinzeug,Kreisprofil,Gurschler,300,300,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, EKVO Eschach Süd vom 14.05.-30.07.2019\digitale Filme\22aaE1G16052019.MPG",4050726221,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, EKVO Eschach Süd vom 14.05.-30.07.2019\Sichtversion ohne Filme\bin\MESSDAT\Ravensbu\rg2019\22aaE1G16052019.kmd"
38533,F410S33950030C.MPG,00:03:04,19.66,BCAAA,"Abzweig, offen",Steinzeug,Kreisprofil,Dorr/BeGü,250,250,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\F410S33950030C.MPG,650320383,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\MESSDAT\Seehause\n2017\F410S33950030C.kmd
93243,F4Q7N_33420503.MPG,00:07:03,36.35,BCAAA,"Abzweig, offen",Polypropylen,Kreisprofil,Dorr/Borys,250,250,-37.0,220.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Fa. Ernst Höbel GmbH\Apfeltrang, Äußeres Eschle vom 11.07.2016\Sichtversion DVD 001\F4Q7N_33420503.MPG",2021234364,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Fa. Ernst Höbel GmbH\Apfeltrang, Äußeres Eschle vom 11.07.2016\Sichtversion DVD 001\MESSDAT\Fa_Höbel\2016\F4Q7N_33420503.kmd"
137805,F4LDY_29860102.MPG,00:04:41,25.85,BCAAA,"Abzweig, offen",Steinzeug,Kreisprofil,Dorr/Möhring,250,250,66.0,63.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Staatliches HBA Karlsruhe\Karlsruhe, GF-Kaserne vom 20.07.-11.09.2015\Sichtversion 001\F4LDY_29860102.MPG",2468678401,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Staatliches HBA Karlsruhe\Karlsruhe, GF-Kaserne vom 20.07.-11.09.2015\Sichtversion 001\MESSDAT\Stadt_Ka\rlsruhe\F4LDY_29860102.kmd"
89774,K224.19-20140630-G.MPG,00:01:25,4.44,BCAAA,"Abzweig, offen",Steinzeug,Kreisprofil,Dorr/Alker,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Stadt Zirndorf\TV-Untersuchung vom 23.06.-24.07.2014\Sichtversion\K224.19-20140630-G.MPG,803962097,
111398,R09030I.MPG,00:02:56,8.08,BCAAA,"Abzweig, offen",Polyvinylchlorid hart,Kreisprofil,Dorr/BeGü,250,250,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\GTL Lindau\Lindau, diverse Strassen vom 20.04.-22.04.2020\Haltungen\R09030I.MPG",2587331163,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\GTL Lindau\Lindau, diverse Strassen vom 20.04.-22.04.2020\Sichtversion ohne Filme\bin\MESSDAT\Lindau20\20\R09030I.kmd"
88622,F4JA5_26020102.MPG,00:05:27,25.63,BCAAA,"Abzweig, offen",Steinzeug,Kreisprofil,Dorr/Möhring,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Stadt Kaufbeuren Entsorgung\DVD 226\Dr.-Herbert-Kittel -Str. vom 03.07.2014\Haltung\F4JA5_26020102.MPG,3911866749,
119787,F4Y6B_48540E05.MPG,00:09:18,27.02,BCAAA,"Abzweig, offen",Steinzeug,Kreisprofil,Dorr/Seidl,200,200,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Staatsbibliothek München\DVD001\F4Y6B_48540E05.MPG,149294527,
6718,1631I.MPG,00:03:53,28.56,BCAAA,"Abzweig, offen",Faserzement,Kreisprofil,Dorr/BeGü,250,250,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeindewerke Karlsfeld\Karlsfeld, TV-Gebiet 2019 vom 31.07.-29.08.2019\Sichtversion 001\bin\1631I.MPG",3057716484,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeindewerke Karlsfeld\Karlsfeld, TV-Gebiet 2019 vom 31.07.-29.08.2019\Sichtversion 001\bin\MESSDAT\Karlsfel\d2019\1631I.kmd"
126217,F2VMM_30820504.MPG,00:03:20,4.37,BCAAA,"Abzweig, offen",Polypropylen,Kreisprofil,Dorr/Borys,125,125,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\SBA Augsburg\Strassenmeisterei Nördlingen\Sichtversion 001\F2VMM_30820504.MPG,616507012,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\SBA Augsburg\Strassenmeisterei Nördlingen\Sichtversion 001\MESSDAT\SBAAugsb\urg2015\F2VMM_30820504.kmd
99917,F4UU6_3441040B.MPG,00:02:36,5.0,BCAAA,"Abzweig, offen",Polyvinylchlorid,Kreisprofil,Dorr/Rinke,200,200,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Leutkirch\Leutkirch, Baugebiet Öschweg vom 18.10.-19.10.2016\Sichtversion DVD 001\F4UU6_3441040B.MPG",1689147381,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Leutkirch\Leutkirch, Baugebiet Öschweg vom 18.10.-19.10.2016\Sichtversion DVD 001\MESSDAT\Stadt_Le\utkirch\F4UU6_3441040B.kmd"
47756,F413VG40830817.MPG,00:08:11,47.76,BCAAA,"Abzweig, offen",Steinzeug,Kreisprofil,Dorr/Alker,200,200,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Sulzberg\Sulzberg vom 23.07.-12.09.2018\Sichtversion 001\F413VG40830817.MPG,249331353,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Sulzberg\Sulzberg vom 23.07.-12.09.2018\Sichtversion 001\MESSDAT\Sulzberg\2018\F413VG40830817.kmd
96016,22341_22341_22340_D_08122016_083519.mpg,00:03:28,6.3,BCAAB,"Abzweig, geschlossen",Steinzeug,Kreisprofil,G. Rottmair,250,250,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\KKU Kempten\EÜV Filmung vom 21.11.-20.12.2016\Sichtversion 001\22341_22341_22340_D_08122016_083519.mpg,2021032056,
