Inspektions-ID;Videoname;Videozeitpunkt (h:min:sec);Meter ab Rohrbeginn;Schadenskürzel;Schadensbeschreibung;Rohrmaterial;Rohrprofil;Inspekteur-Name;Rohrhöhe (mm);Rohrbreite (mm);Kamera-Schwenkneigung (Grad);Kamera-Drehneigung (Grad);Videopfad;Videohash;Kmd-Pfad
110272;F4T1S_48540809.MPG;00:02:19;6.94;BCAAA;Abzweig, offen;Glasfaserverstärkter Kunststoff;Kreisprofil;Dorr/Alker;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Rettenberg\Rettenberg, Kranzegg vom 25.08.-04.09.2020\Sichtversion 001\bin\F4T1S_48540809.MPG;594685503;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Rettenberg\Rettenberg, Kranzegg vom 25.08.-04.09.2020\Sichtversion 001\bin\MESSDAT\Kranzegg\2020\F4T1S_48540809.kmd
97422;F4M92_33430101.MPG;00:09:08;6.37;BCAAA;Abzweig, offen;Steinzeug;Kreisprofil;Dorr/Möhring;150;150;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Schulwerk der Diözese Augsburg\Kempten, Auf der Halde 29 vom 11.07.-14.07.2016\Sichtversion DVD 001\F4M92_33430101.MPG;405931745;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Schulwerk der Diözese Augsburg\Kempten, Auf der Halde 29 vom 11.07.-14.07.2016\Sichtversion DVD 001\MESSDAT\KE_Facha\kademie\F4M92_33430101.kmd
130593;F211IQ30700111.MPG;00:05:23;23.34;BCAAA;Abzweig, offen;Beton;Kreisprofil;Dorr/Möhring;300;300;-102.0;244.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F211IQ30700111.MPG;945176291;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F211IQ30700111.kmd
53013;F4O8H_37970309.MPG;00:02:56;14.13;BCAAA;Abzweig, offen;Steinzeug;Kreisprofil;Dorr/BeGü;200;200;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\VG Buchloe\Jengen, Weicht vom 09.10.-30.10.2017\Originalfilme\F4O8H_37970309.MPG;4215631086;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\VG Buchloe\Jengen, Weicht vom 09.10.-11.10.2017\Sichtversion 001\MESSDAT\Weicht_2\017\F4O8H_37970309.kmd
2042;FHXPF_46790603.MPG;00:10:53;44.06;BCAAA;Abzweig, offen;Polypropylen;Kreisprofil;Espig;150;150;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Ernst Höbel GmbH\Eriskirch, Im Lehen vom 09.03.2020\Sichtversion DVD 001\bin\FHXPF_46790603.MPG;473699602;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Ernst Höbel GmbH\Eriskirch, Im Lehen vom 09.03.2020\Sichtversion DVD 001\bin\MESSDAT\Höbel_Er\iskirch\FHXPF_46790603.kmd
1047;F4LYG_45760301.MPG;00:06:27;19.28;BCBZB;;Steinzeug;Kreisprofil;Dorr/BeGü;250;250;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Aarsleff Rohrsanierung GmbH\Kaufbeuren, Abnahmebefahrung vom 19.11.-02.12.2019\Sichtversion 001\bin\F4LYG_45760301.MPG;1802552917;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Aarsleff Rohrsanierung GmbH\Kaufbeuren, Abnahmebefahrung vom 19.11.-02.12.2019\Sichtversion 001\bin\MESSDAT\KFSanAbn\ahme\F4LYG_45760301.kmd
87107;F4110M2519080B.MPG;00:07:45;34.6;BCBZB;;Steinzeug;Kreisprofil;Dorr/Alker;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Fa. Boehringer\Befahrungszyklus 1 vom 08.04.-29.04.2014\Sichtversion 001\F4110M2519080B.MPG;4259678267;
50793;F4UP5_4156080A.MPG;00:10:46;36.0;BCBZB;;Beton;Kreisförmig;Dorr/Alker;300;300;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, EKVO Nabern 2017 vom 27.09.-23.10.2018\Sichtversion 001\F4UP5_4156080A.MPG;1322337101;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, EKVO Nabern 2017 vom 27.09.-23.10.2018\Sichtversion 001\MESSDAT\Nabern20\18\F4UP5_4156080A.kmd
50820;F418XK41530813.MPG;00:02:42;7.0;BCBZB;;Beton;Kreisförmig;Dorr/Alker;250;250;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, EKVO Nabern 2017 vom 27.09.-23.10.2018\Sichtversion 001\F418XK41530813.MPG;1788667186;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, EKVO Nabern 2017 vom 27.09.-23.10.2018\Sichtversion 001\MESSDAT\Nabern20\18\F418XK41530813.kmd
35160;F4ZRX_38410307.MPG;00:04:17;8.08;BCBZB;;Steinzeug;Kreisprofil;Dorr/BeGü;250;250;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Max Bögl Stiftung & Co. KG\Schwangau, Kanalsanierung BA 1 vom 22.11.-04.12.2017\Sichtversion 001\F4ZRX_38410307.MPG;3031347360;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Max Bögl Stiftung & Co. KG\Schwangau, Kanalsanierung BA 1 vom 22.11.-04.12.2017\Sichtversion 001\MESSDAT\Max_Bögl\_2017\F4ZRX_38410307.kmd
94273;F4106P32440813.MPG;00:07:28;32.01;BACB;;Beton;Kreisprofil;Dorr/Alker;1000;1000;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Mittelbiberach\Mittelbiberach vom 07.03.-01.05.2016\Sichtversion 001\F4106P32440813.MPG;947780400;
105579;F415FU47310308.MPG;00:16:22;27.4;BACB;;Beton;Kreisförmig;Stegnitz;150;150;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Allgäu Airport GmbH\Memmingen, Allgäu Airport vom 27.04.-30.04.2020\Sichtversion 001\bin\F415FU47310308.MPG;3454152243;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Allgäu Airport GmbH\Memmingen, Allgäu Airport vom 27.04.-30.04.2020\Sichtversion 001\bin\MESSDAT\Flughafe\n_MM\F415FU47310308.kmd
96230;F410D634770813.MPG;00:06:02;17.69;BACB;;Steinzeug;Kreisprofil;Dorr/Alker;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\KKU Kempten\EÜV Filmung vom 21.11.-20.12.2016\Sichtversion 001\F410D634770813.MPG;3006957212;
142991;F412GB29140112.MPG;00:04:01;23.8;BACB;;Polypropylen;Kreisförmig;Dorr/Möhring;100;100;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\ZAK Kempten\Kempten, Deponie-Ursulasried vom 11.05.-12.05.2015\Sichtversion DVD 001\F412GB29140112.MPG;3762706865;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\ZAK Kempten\Kempten, Deponie-Ursulasried vom 11.05.-12.05.2015\Sichtversion DVD 001\MESSDAT\KE_Depon\ie\F412GB29140112.kmd
31370;F4QRY_40310809.MPG;00:12:58;39.51;BACB;;Steinzeug;Kreisprofil;Dorr/Alker;250;250;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Diringer & Scheidel\Kempten, Sanierung Thingers vom 30.05.-06.06.2018\Sichtversion 001\F4QRY_40310809.MPG;386640337;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Diringer & Scheidel\Kempten, Sanierung Thingers vom 30.05.-06.06.2018\Sichtversion 001\MESSDAT\Diringer\KE\F4QRY_40310809.kmd
131769;_T2 2.11D__.mpg;00:11:08;53.05;BBBZ;;Stahlbeton;;Michael Gurschler;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Ravensburg\Sammler Taldorf vom 12.10.-15.10.2015\Sichtung\Projects\Gebietsbefahrung Sammler Taldorf\Video\_T2 2.11D__.mpg;3791900340;
103434;_4514D08023636__.mpg;00:00:34;0.0;BBBZ;;Beton;Kreisprofil;Dorr/Gurschler;1800;1800;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Wangen\Wangen im Allgäu, div. Ortsteile vom 11.08.-13.09.2016\Sichtversion 001\_4514D08023636__.mpg;3710791146;
109740;HSW0230I.MPG;00:09:54;40.99;BBBZ;;Steinzeug;Kreisprofil;Gurschler;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\HSW0230I.MPG;3704966333;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\MESSDAT\Hagnau20\20\HSW0230I.kmd
109692;HRW0530G.MPG;00:08:11;29.47;BBBZ;;Beton;Kreisprofil;Gurschler;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\HRW0530G.MPG;2354374432;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\MESSDAT\Hagnau20\20\HRW0530G.kmd
51468;AW 6.211G07032018.MPG;00:04:34;11.76;BBBZ;;Steinzeug;Kreisprofil;Gurschler;150;150;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Ravensburg\Ravensburg, Weststadt vom 05.03.-13.03.2018\digitale Filme\AW 6.211G07032018.MPG;807607268;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Ravensburg\Ravensburg, Weststadt vom 05.03.-13.03.2018\Sichtversion ohne Filme\MESSDAT\RV-Wests\tadt\AW 6.211G07032018.kmd
38491;F4OJV_39520201.MPG;00:11:54;13.7;BAO;;Beton;Kreisprofil;Dorr/Fazio;500;500;-48.0;279.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\F4OJV_39520201.MPG;2190998779;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\MESSDAT\Seehause\n2017\F4OJV_39520201.kmd
96243;F4OHQ_34770806.MPG;00:11:10;12.61;BAO;;Steinzeug;Kreisprofil;Dorr/Alker;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\KKU Kempten\EÜV Filmung vom 21.11.-20.12.2016\Sichtversion 001\F4OHQ_34770806.MPG;1431917199;
115070;F4MM1_47490803.MPG;00:06:36;43.63;BAO;;Beton;Kreisprofil;Dorr/Alker;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Markt Weitnau\Weitnau, Kleinweiler-Hofen vom 11.05.-03.06.2020\Sichtversion 001\bin\F4MM1_47490803.MPG;923947830;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Markt Weitnau\Weitnau, Kleinweiler-Hofen vom 11.05.-03.06.2020\Sichtversion 001\bin\MESSDAT\Weitnau2\020\F4MM1_47490803.kmd
53239;F4ZYS_41180502.MPG;00:05:43;20.6;BAO;;Beton;Kreisprofil;Dorr/Seidl;400;400;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\VGEM Eggenthal\Eggenthal, Römerstrasse vom 27.08.2018\Sichtversion DVD 001\F4ZYS_41180502.MPG;1262502266;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\VGEM Eggenthal\Eggenthal, Römerstrasse vom 27.08.2018\Sichtversion DVD 001\MESSDAT\Römerstr\12_Egge\F4ZYS_41180502.kmd
65670;S01256I.MPG;00:03:43;5.79;BAO;;Asbestzement;Kreisprofil;Dorr/BeGü;200;200;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Aeschach & Reutin vom 15.10.-22.11.2018\Haltungen\SW-Kanal\S01256I.MPG;3364231836;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Aeschach & Reutin vom 15.10.-22.11.2018\Sichtversion ohne Filme\MESSDAT\Lindau20\18\S01256I.kmd
92040;Neu2016_RW20-0014I.MPG;00:31:26;43.71;BAFJE;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\AV Starnberger See\Starnberg RW-Kanal vom 09.11.-20.12.2016\Daten vom 09.11.-25.11.2016\Sichtversion 001\Neu2016_RW20-0014I.MPG;3645911735;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\AV Starnberger See\Starnberg RW-Kanal vom 09.11.-20.12.2016\Daten vom 09.11.-25.11.2016\Sichtversion 001\MESSDAT\Starnber\gRW2016\Neu2016_RW20-0014I.kmd
22705;H_55240150.mpg;00:09:13;40.4;BAFJE;;Stahlbeton;Kreisprofil;M.Mangold;300;300;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Tübingen\Tübingen EKVO2018 vom\Tübingen 2018~2F1\H_55240150.mpg;2085316619;
94768;F4TMG_33160209.MPG;00:12:59;32.2;BAFJE;;Beton;Kreisförmig;Dorr/Ziegler;600;600;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Oberau\Oberau vom 13.06.-08.07.2016\Sichtversion 001\F4TMG_33160209.MPG;601737349;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Oberau\Oberau vom 13.06.-08.07.2016\Sichtversion 001\MESSDAT\Oberau\F4TMG_33160209.kmd
6604;F412684560030E.MPG;00:00:31;0.0;BAFJE;;Beton;Rechteckprofil (geschlossen);Dorr/BeGü;1000;1000;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeindewerke GAP\Garmisch-Partenkirchen, diverse Strassen vom 11.11.-12.11.2019\Sichtversion DVD 001\bin\F412684560030E.MPG;749538984;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeindewerke GAP\Garmisch-Partenkirchen, diverse Strassen vom 11.11.-12.11.2019\Sichtversion DVD 001\bin\MESSDAT\Garmisch\2019\F412684560030E.kmd
122672;AS_MW_027I.MPG;00:10:11;35.06;BAFJE;;Stahlbeton;Kreisprofil;Dorr/Sfar;800;800;87.0;10.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\ZV Fuchstalgemeinden\Fuchstal, Asch vom 18.03.-09.04.2020 alt\Sichtversion 001\bin\AS_MW_027I.MPG;3155739342;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\ZV Fuchstalgemeinden\Fuchstal, Asch vom 18.03.-09.04.2020 alt\Sichtversion 001\bin\MESSDAT\Asch2020\AS_MW_027I.kmd
48875;F4LPL_41640500.MPG;00:03:15;4.83;BAAA;;Polypropylen;Kreisprofil;Dorr/Seidl;250;250;3.0;138.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Füssen, Tiefbau\Füssen, Faigeleweg vom 12.10.2018\Sichtversion DVD 001\F4LPL_41640500.MPG;1390366911;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Füssen, Tiefbau\Füssen, Faigeleweg vom 12.10.2018\Sichtversion DVD 001\MESSDAT\Faigelew\eg_Füss\F4LPL_41640500.kmd
2180;F4VVR_4511030F.MPG;00:03:42;13.87;BAAA;;Polyvinylchlorid;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. J. Hebel GmbH & Co. KG\Gunzesried, Halden, Kreisstrasse OA 27 vom 23.09.-24.09.2019\Sichtversion DVD 001\bin\F4VVR_4511030F.MPG;2136438308;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. J. Hebel GmbH & Co. KG\Gunzesried, Halden, Kreisstrasse OA 27 vom 23.09.-24.09.2019\Sichtversion DVD 001\bin\MESSDAT\Hebel_20\19\F4VVR_4511030F.kmd
56361;RLRK340I.MPG;00:08:58;18.54;BAAA;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Weißensberg vom 26.11.2018-05.03.2019\Sichtversion 001\RLRK340I.MPG;1128871884;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Weißensberg vom 26.11.2018-05.03.2019\Sichtversion 001\MESSDAT\AW_Bosee\_18\RLRK340I.kmd
85909;74S0165I.MPG;00:06:27;34.42;BAAA;;Polyvinylchlorid;Kreisprofil;Dorr/Möhring;150;150;;;\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Tutzing 14.02.-16.05.2017\Tutzing Abschnitt 4, Monatshausen-Diemendorf vom 14.02.-01.03.2017\Sichtversion 001\74S0165I.MPG;191949444;\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Tutzing 14.02.-16.05.2017\Tutzing Abschnitt 4, Monatshausen-Diemendorf vom 14.02.-01.03.2017\Sichtversion 001\MESSDAT\TutzingA\bsch4\74S0165I.kmd
52060;F4W6X_41330506.MPG;00:14:07;54.6;BAAA;;Polypropylen;Kreisförmig;Dorr/Seidl;200;200;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadtwerke Füssen\Füssen, Weißensee vom 10.09.-17.09.2018\Sichtversion 001\F4W6X_41330506.MPG;3826224075;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadtwerke Füssen\Füssen, Weißensee vom 10.09.-17.09.2018\Sichtversion 001\MESSDAT\Füss_OT_\Weißen\F4W6X_41330506.kmd
28950;8-49.1.2ASLG100817.MPG;00:05:11;23.22;BCCAY;Krümmung der Leitung nach links;Polyethylen hoher Dichte;Kreisprofil;Dorr/Rinke;150;150;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Boehringer\2017\Boehringer Werksgelände, Geb. G71 vom 24.07.-05.12.2017\Sichtversion 001\8-49.1.2ASLG100817.MPG;1155854220;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Boehringer\2017\Boehringer Werksgelände, Geb. G71 vom 24.07.-05.12.2017\Sichtversion 001\MESSDAT\Boehring\2017_GS\8-49.1.2ASLG100817.kmd
61263;2018-06-26_12-34_0001.avi;00:02:43;6.43;BCCAY;Krümmung der Leitung nach links;Nichtidentifizierter Kunststoff;Kreisprofil;Dorr/Alker;100;100;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Fa. Karwendel-Werke Huber GmbH & Co. KG\Buchloe, Fallleitungen vom 21.06.-28.06.2018\Originaldoku WinCan\Karwendel_Fall\Misc\Exchange\2018-06-26_12-34_0001.avi;3274177440;
52040;F4T0S_41360503.MPG;00:03:38;5.3;BCCAY;Krümmung der Leitung nach links;Polypropylen;Kreisförmig;Dorr/Seidl;200;200;25.0;158.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadtwerke Füssen\Füssen, Weißensee vom 10.09.-17.09.2018\Sichtversion 001\F4T0S_41360503.MPG;2030103847;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadtwerke Füssen\Füssen, Weißensee vom 10.09.-17.09.2018\Sichtversion 001\MESSDAT\Füss_OT_\Weißen\F4T0S_41360503.kmd
85902;74S0170I.MPG;00:06:44;36.44;BCCAY;Krümmung der Leitung nach links;Polyvinylchlorid;Kreisprofil;Dorr/Möhring;150;150;;;\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Tutzing 14.02.-16.05.2017\Tutzing Abschnitt 4, Monatshausen-Diemendorf vom 14.02.-01.03.2017\Sichtversion 001\74S0170I.MPG;3624438515;\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Tutzing 14.02.-16.05.2017\Tutzing Abschnitt 4, Monatshausen-Diemendorf vom 14.02.-01.03.2017\Sichtversion 001\MESSDAT\TutzingA\bsch4\74S0170I.kmd
95490;F4ZBN_3373050B.MPG;00:10:28;10.29;BCCAY;Krümmung der Leitung nach links;Steinzeug;Kreisprofil;Dorr/Borys;100;100;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Handwerkskammer Schwaben\Kempten, Kottener Strasse 39 vom 09.08.-11.08.2016\Sichtversion DVD 001\F4ZBN_3373050B.MPG;3978849847;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Handwerkskammer Schwaben\Kempten, Kottener Strasse 39 vom 09.08.-11.08.2016\Sichtversion DVD 001\MESSDAT\HWK_Schw\aben\F4ZBN_3373050B.kmd
133723;F415G729290410.MPG;00:03:22;5.4;BCCBY;Krümmung der Leitung nach rechts;Steinzeug;Kreisprofil;Dorr/Rinke;150;150;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Allgäu Airport GmbH & Co. KG\Memmingen, Allgäu Airport vom 26.05.-27.05.2015\Sichtversion DVD 002\F415G729290410.MPG;1352889034;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Allgäu Airport GmbH & Co. KG\Memmingen, Allgäu Airport vom 26.05.-27.05.2015\Sichtversion DVD 002\MESSDAT\AllgäuAi\rport\F415G729290410.kmd
3818;F4X41_45730F0A.MPG;00:02:04;5.99;BCCBY;Krümmung der Leitung nach rechts;Steinzeug;Kreisprofil;Dorr/Pane;150;150;4.0;14.0;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Max Boegl\Pürgen vom 08.07..-17.12.2019\Sichtversion\bin\F4X41_45730F0A.MPG;1266140689;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Max Boegl\Pürgen vom 08.07..-17.12.2019\Sichtversion\bin\MESSDAT\Pürgen20\19\F4X41_45730F0A.kmd
35080;F4U4H_4063080C.MPG;00:01:00;2.83;BCCBY;Krümmung der Leitung nach rechts;Polypropylen;Kreisprofil;Dorr/Alker;150;150;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Lässer GmbH\Betzigau, OA 23 Südumfahrung vom 03.07.-04.07.2018\Sichtversion DVD 001\F4U4H_4063080C.MPG;1594155269;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Lässer GmbH\Betzigau, OA 23 Südumfahrung vom 03.07.-04.07.2018\Sichtversion DVD 001\MESSDAT\Lässer_B\etzigau\F4U4H_4063080C.kmd
111600;F4U4P_47420F0A.MPG;00:01:06;5.13;BCCBY;Krümmung der Leitung nach rechts;Steinzeug;Kreisprofil;Dorr/Pane;150;150;-16.0;1.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Kaufmann Ingo\Kempten, St.-Gallener-Str. 28 vom 11.05.2020\Sichtversion DVD 001\bin\F4U4P_47420F0A.MPG;3199720829;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Kaufmann Ingo\Kempten, St.-Gallener-Str. 28 vom 11.05.2020\Sichtversion DVD 001\bin\MESSDAT\Kaufmann\Ingo20\F4U4P_47420F0A.kmd
17241;F4NF3_33450401.MPG;00:02:08;13.1;BCCBY;Krümmung der Leitung nach rechts;Polyvinylchlorid;Kreisprofil;Dorr/Rinke;250;250;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Käserei Champignon\Lauben, Kemptener Strasse 17-24 vom 22.02.2016-04.02.2020\Sichtversion 001\bin\F4NF3_33450401.MPG;3098844645;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Käserei Champignon\Lauben, Kemptener Strasse 17-24 vom 22.02.2016-04.02.2020\Sichtversion 001\bin\MESSDAT\Heising_\Champ\F4NF3_33450401.kmd
78491;K 6.51I21052019.MPG;00:01:46;1.67;BDDA;Wasserspiegel klar (Sohle sichtbar);Beton;Kreisprofil;Gurschler;250;250;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, Schussensiedlung vom 20.05.-27.05.2019\digitale Filme\K 6.51I21052019.MPG;3672361524;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, Schussensiedlung vom 20.05.-27.05.2019\Sichtversion ohne Filme\MESSDAT\GASchuss\ensiedl\K 6.51I21052019.kmd
138489;F414WX3005030C.MPG;00:01:56;2.7;BDDA;Wasserspiegel klar (Sohle sichtbar);Stahlbeton;Kreisförmig;Dorr/BeGü;400;400;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\F414WX3005030C.MPG;865300321;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\MESSDAT\Altenste\ig2015\F414WX3005030C.kmd
82570;60R1360G.mpg;00:03:33;9.29;BDDA;Wasserspiegel klar (Sohle sichtbar);Steinzeug;Kreisprofil;G. Rottmair;250;250;;;\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Bernried vom 19.12.2016-02.06.2017\Bernried RW-Kanal vom 19.12.2016-03.05.2017\Sichtversion 001\60R1360G.mpg;3817221742;
25986;Neu2016_RW20_2030I.MPG;00:08:39;33.46;BDDA;Wasserspiegel klar (Sohle sichtbar);Polypropylen;Kreisprofil;Dorr/Seidl;300;300;11.0;97.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\Neu2016_RW20_2030I.MPG;1832575170;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\MESSDAT\Starnber\gRWneu\Neu2016_RW20_2030I.kmd
95345;F4WCF_34560309.MPG;00:03:14;7.38;BDDA;Wasserspiegel klar (Sohle sichtbar);Beton;Kreisprofil;Dorr/BeGü;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Wildpoldsried\Wildpoldsried, diverse Strassen vom 27.10.-08.11.2016\Sichtversion 001\F4WCF_34560309.MPG;2483294069;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Wildpoldsried\Wildpoldsried, diverse Strassen vom 27.10.-08.11.2016\Sichtversion 001\MESSDAT\Wildpold\2016\F4WCF_34560309.kmd
